umap1,umap2,y_label,y_pred
8.943194,15.86826,0.0,0.9417149
14.558775,11.376541,1.0,0.99981445
10.955697,12.060293,1.0,0.5704266
14.430734,11.638703,1.0,0.99964786
10.972906,12.68246,1.0,0.5075679
9.530055,10.802169,1.0,0.20787875
9.64518,13.553291,0.0,0.011816896
11.798201,14.410637,0.0,0.0017811963
11.966553,15.866816,1.0,0.9752725
10.517178,13.642234,0.0,0.00567596
12.629558,11.977861,0.0,0.009897532
11.415788,13.045921,0.0,0.0036018963
11.99538,16.882435,1.0,0.9979457
13.966926,15.060667,1.0,0.9986071
12.394705,14.189597,1.0,0.12067617
10.982874,15.909238,0.0,0.47177115
11.536784,15.841572,0.0,0.00048273674
7.749037,12.578733,1.0,0.96779644
7.804568,15.132255,0.0,0.13516569
9.130169,17.202919,1.0,0.91326433
7.747044,14.933179,0.0,0.14561558
12.345036,16.501097,1.0,0.97214377
11.968409,14.332037,0.0,0.021794215
9.361111,17.106176,1.0,0.94240034
14.667126,11.266036,1.0,0.99877864
9.399721,17.26325,0.0,0.9618635
13.535767,11.743273,1.0,0.9991435
12.431097,17.074482,1.0,0.99947995
13.822293,12.290322,1.0,0.9985428
13.70348,14.632225,1.0,0.99598527
7.5176544,15.526891,1.0,0.9983253
14.183872,11.535633,1.0,0.9997061
9.295332,11.644237,0.0,0.20228483
7.52366,13.92664,0.0,0.29473215
14.110238,11.088906,1.0,0.9998066
11.37353,10.218529,1.0,0.22857177
8.221534,12.988864,0.0,0.0147437835
10.602252,15.707781,0.0,0.13195512
13.394933,10.99273,1.0,0.7852849
10.214244,11.636782,1.0,0.8008267
7.7247634,15.018301,0.0,0.9037044
9.879342,15.430445,0.0,0.00076095405
8.553559,12.873033,0.0,0.05343558
13.465384,14.821256,1.0,0.9998062
8.557844,12.864291,1.0,0.88700616
7.244172,13.075659,1.0,0.9900917
12.73792,16.789972,1.0,0.9977996
9.930833,15.509482,1.0,0.016577477
14.370372,11.343953,1.0,0.9990827
8.268984,14.863989,0.0,0.0028038784
14.174214,12.513142,1.0,0.8548494
11.8409815,10.857503,0.0,0.98550063
10.810752,13.733982,0.0,0.009580438
9.068416,12.513057,1.0,0.72004247
9.443485,13.233059,1.0,0.8408447
8.404473,12.276523,0.0,0.009124379
12.418402,12.545926,0.0,0.0123579465
10.2295475,13.864216,0.0,0.07667821
11.243935,13.516118,1.0,0.9935308
9.4215555,13.855828,0.0,0.023591513
11.7663555,16.880737,1.0,0.9987288
11.271807,14.121759,0.0,0.0022464606
11.033675,15.27049,1.0,0.9983891
9.781478,14.317976,1.0,0.05032728
11.680509,16.624687,1.0,0.99454534
8.2616205,13.594866,1.0,0.28722283
8.520023,12.221989,0.0,0.008124474
12.818242,12.846508,0.0,0.9574799
9.165817,16.50702,0.0,0.45318654
12.853508,16.548328,1.0,0.9964563
11.064199,11.438692,1.0,0.99284416
11.725207,14.678783,0.0,0.0013100416
12.905369,16.35655,1.0,0.99693704
11.766714,16.920654,1.0,0.9896409
8.784958,14.675971,0.0,0.114430815
10.834629,15.82459,0.0,0.0715383
11.387987,16.090296,1.0,0.79668254
12.328922,14.234031,1.0,0.9641293
8.835157,13.73946,0.0,0.004048906
7.7747626,12.017322,1.0,0.8341731
10.576883,11.38326,0.0,0.006940892
8.875556,15.351282,0.0,0.03745907
11.604221,11.317617,0.0,0.9070455
10.337884,13.6794195,0.0,0.00027073378
13.818174,10.486091,1.0,0.99586594
8.489909,13.163882,0.0,0.0041280594
11.795164,16.03026,1.0,0.99591136
13.621749,13.475224,1.0,0.9997937
13.404521,10.741637,1.0,0.9997484
13.2301035,11.901029,1.0,0.99881494
12.327593,16.655096,1.0,0.98414695
8.489286,15.678973,1.0,0.9863507
7.9161143,12.135171,0.0,0.06322436
9.887268,12.174115,1.0,0.98910064
12.725401,16.16031,1.0,0.9867778
11.478327,10.206618,0.0,0.10727204
12.131231,16.075247,1.0,0.9058551
10.217019,11.504423,1.0,0.99932134
14.069367,11.23694,1.0,0.99941134
8.21847,12.626665,0.0,0.00044954612
12.167265,15.052667,0.0,7.344776e-05
11.582571,15.127319,0.0,0.023307804
11.968123,16.227337,0.0,0.63373184
11.089137,12.711499,0.0,0.018661637
9.586715,13.317232,0.0,0.010784948
8.612133,11.526478,0.0,0.82765895
9.734461,14.397733,0.0,0.0026504174
9.067247,13.277441,0.0,0.453991
13.91048,10.681723,1.0,0.99893576
13.871541,10.712116,1.0,0.9964908
12.134079,16.33068,1.0,0.9905184
13.865008,15.088673,1.0,0.99667144
8.089311,13.908945,0.0,0.0121647995
14.434996,10.702758,1.0,0.9387155
8.849183,13.418101,0.0,0.005405743
8.760252,13.68757,0.0,0.002541575
12.501566,15.094309,1.0,0.9859758
11.434323,11.982831,0.0,0.37066105
11.3054,13.449809,1.0,0.95054823
10.227431,12.705825,1.0,0.1543751
13.853305,13.24558,1.0,0.99912554
7.614014,15.6550865,1.0,0.99460053
10.712203,13.965507,0.0,0.011591214
10.677343,14.062129,0.0,0.0017789985
11.402687,12.763707,0.0,0.013293162
11.845073,9.51705,1.0,0.99807066
9.270283,13.469788,0.0,0.00029659632
11.233422,11.452532,0.0,0.34340203
14.07001,15.109879,1.0,0.99945194
11.49531,15.9868145,1.0,0.39467117
8.129257,13.772764,1.0,0.97637343
14.332129,10.520031,1.0,0.99976057
10.946418,15.727778,1.0,0.99252325
13.410233,10.790457,1.0,0.99903154
14.331143,10.372098,1.0,0.997672
12.8378725,15.206983,0.0,0.18408518
10.305558,11.692117,1.0,0.9925673
12.858519,15.146567,1.0,0.9959053
10.021219,13.863535,0.0,0.040434733
12.687413,14.667595,0.0,0.28142127
8.073507,12.628575,0.0,0.26764816
12.054341,16.270498,1.0,0.99559975
12.511398,16.374424,0.0,0.99350196
8.93045,12.218475,0.0,0.0006619141
10.794924,14.026636,0.0,0.00088756176
14.266293,10.389375,1.0,0.9981065
10.1735935,11.532407,1.0,0.99557483
10.713028,11.578131,0.0,0.029425466
13.884642,15.174061,1.0,0.99969137
13.642663,14.658524,1.0,0.9992913
9.959344,13.305464,0.0,0.019265719
13.6728325,11.476331,1.0,0.9996332
9.309101,14.645751,0.0,0.25644037
11.911958,16.962229,1.0,0.97343767
14.601331,10.628319,1.0,0.95168775
10.412111,15.438448,0.0,0.000524992
11.635703,10.437058,1.0,0.9981337
14.41676,11.383853,1.0,0.9983005
12.906639,14.153216,1.0,0.991184
8.957368,14.886966,1.0,0.60852206
12.723003,15.99403,1.0,0.97994506
7.4386907,15.843718,0.0,0.9926871
8.203102,13.613999,1.0,0.9525033
9.358622,16.447384,0.0,0.009832233
10.343768,14.153121,0.0,0.00042447407
9.039931,15.923774,0.0,0.011786565
11.94213,9.49538,1.0,0.9987986
11.502539,15.9204235,0.0,0.0022327844
9.041382,15.65933,0.0,0.8120092
11.693499,10.090929,1.0,0.9987243
7.4949374,15.677571,1.0,0.9917162
8.445116,12.782789,0.0,0.00044342596
13.50556,10.978972,1.0,0.99889153
12.045052,16.814583,1.0,0.99047875
7.5665903,12.385136,0.0,0.9200974
9.643028,14.082949,0.0,0.00036573608
13.969588,14.882896,1.0,0.99547654
7.9348416,12.512786,1.0,0.80678964
12.045576,16.836563,1.0,0.9821093
7.23297,12.776203,1.0,0.9530638
9.06871,13.1761875,0.0,0.013162464
9.466094,15.024046,0.0,0.0001410834
13.342331,13.320573,1.0,0.93740124
10.446941,12.656504,0.0,0.863854
8.354826,12.907272,0.0,0.0011179907
13.388342,11.609592,1.0,0.9995498
10.755938,13.026393,0.0,0.01945572
14.6947565,10.946907,1.0,0.9989281
11.809898,16.669027,0.0,0.00017690868
12.910998,16.038635,1.0,0.9989348
14.082599,11.146418,1.0,0.9998814
8.9783535,14.660078,1.0,0.8547422
13.411621,14.629491,1.0,0.99821436
11.40767,13.200529,0.0,0.0024414652
8.41184,12.141035,1.0,0.0022940503
10.805299,15.321169,0.0,0.07512667
9.120157,15.52692,0.0,0.08022417
14.608827,11.09984,1.0,0.9998091
9.366898,16.929842,1.0,0.98003805
9.687294,13.950058,0.0,0.0002256574
9.483359,16.96273,1.0,0.18651626
12.691146,16.840607,1.0,0.999627
11.910413,9.655406,1.0,0.98878783
12.405305,14.092039,1.0,0.015865726
14.125326,10.658054,1.0,0.9985135
10.615599,13.662182,0.0,0.0008583373
13.507909,14.519831,1.0,0.99798656
10.419186,12.511828,1.0,0.005545889
11.711894,11.371321,1.0,0.8524264
11.323323,10.177776,1.0,0.99310315
10.223545,11.728607,1.0,0.9706975
10.302243,11.693467,1.0,0.9863014
10.563913,13.951049,0.0,0.041954063
11.835486,11.531916,0.0,0.024176251
10.652135,14.074012,0.0,0.005503772
11.786073,13.776761,1.0,0.021618748
11.887315,13.492258,0.0,0.98133963
11.851734,13.422494,1.0,0.9945199
13.741415,14.452384,1.0,0.9996445
11.363382,12.580652,0.0,0.03344703
7.844956,15.465011,1.0,0.86138535
12.053459,12.047165,0.0,0.14434457
8.611629,15.687526,1.0,0.35115916
10.966838,14.481236,0.0,0.2634366
11.449561,10.195186,0.0,0.4844238
12.938307,13.237156,0.0,0.93649167
12.885132,11.874016,0.0,0.44447157
9.685809,14.841488,0.0,0.00021712149
10.969215,14.4768095,0.0,0.008550476
12.479606,15.897974,1.0,0.9974233
11.241556,12.510975,0.0,0.025010994
14.02606,11.539029,1.0,0.9996555
11.498783,12.678354,1.0,0.9909676
13.871832,10.537218,1.0,0.9938013
11.192917,12.083751,0.0,0.015582734
10.660017,13.453917,0.0,0.0031256138
12.727725,16.750055,1.0,0.99979323
12.365068,13.095717,1.0,0.536849
14.411165,10.729371,1.0,0.99903417
11.334808,10.333011,0.0,0.9440749
12.072677,16.531815,1.0,0.998387
13.637283,14.59647,1.0,0.99957055
7.0253677,12.960614,1.0,0.76339227
8.441528,15.745589,1.0,0.9442727
9.645963,13.377721,0.0,0.0084072035
8.681367,13.815356,0.0,0.0008298402
14.662381,10.882887,1.0,0.99739045
8.638017,11.536369,1.0,0.9696362
12.651188,15.955597,1.0,0.48997134
9.246908,11.64695,0.0,0.012748122
9.126861,12.252415,1.0,0.4116449
9.748054,15.34348,0.0,0.22940353
7.5089927,15.745213,1.0,0.9970541
11.39817,12.624696,0.0,0.015175768
9.89247,15.182895,1.0,0.5362363
9.009793,15.761323,0.0,0.001251517
11.82533,15.000928,0.0,3.70494e-05
9.066416,16.826914,1.0,0.9896035
7.610576,15.4821005,1.0,0.883985
9.366683,16.981909,0.0,0.749981
8.674249,11.799243,1.0,0.6917044
9.309095,17.15369,1.0,0.975046
11.953637,11.238257,1.0,0.96867496
14.260188,11.687272,1.0,0.99934167
9.901684,16.083252,0.0,0.91127104
9.691977,11.0081005,1.0,0.9952231
9.230055,17.180794,1.0,0.8825573
12.745978,15.060802,1.0,0.9677126
13.047916,13.799092,0.0,0.0015380087
10.71578,14.89048,1.0,0.0008606102
11.992014,12.496847,0.0,0.4474202
8.668863,15.088229,1.0,0.9887975
12.2002945,15.047179,1.0,0.97650665
8.055016,11.899566,1.0,0.15381716
11.471025,10.2678385,1.0,0.9894043
8.534629,16.918745,1.0,0.9906475
11.887009,13.466149,0.0,0.0013269704
13.870919,11.164738,1.0,0.9997209
14.029178,10.905364,1.0,0.99992573
10.69697,15.287869,0.0,0.21582042
8.583146,15.107134,0.0,0.9795252
8.775177,12.510832,0.0,0.24835955
9.611581,11.995496,0.0,0.11345286
12.537169,16.71112,1.0,0.99928313
10.065358,16.582731,1.0,0.39886075
9.892965,15.064033,0.0,0.016700272
7.0967054,12.952581,1.0,0.89724517
11.423703,11.917229,1.0,0.13310581
9.5024,12.333728,1.0,0.9632908
13.331387,14.82387,1.0,0.99711406
14.209318,10.776494,1.0,0.99992466
10.330564,14.769744,0.0,0.27369067
7.780566,12.378531,1.0,0.89626086
11.208568,14.795909,0.0,0.13475053
7.1538258,12.727587,1.0,0.8948587
9.353223,15.50378,0.0,0.00084378564
11.03992,14.951666,0.0,0.0006952831
8.250584,12.84721,0.0,0.02272239
7.9025536,15.159173,1.0,0.50482225
13.442283,14.658332,1.0,0.966008
11.643404,9.790034,1.0,0.9982576
12.948316,11.785288,1.0,0.998108
9.809974,11.004982,0.0,0.04965842
7.3604608,12.581452,1.0,0.9908731
9.869521,16.903976,1.0,0.91217893
14.232486,10.591897,1.0,0.9996501
11.981378,15.754584,1.0,0.032778
8.118192,13.000733,0.0,0.0011903032
8.758837,15.612632,1.0,0.92431575
10.176298,11.17513,0.0,0.060726505
11.934761,10.764909,1.0,0.9928226
7.5548778,12.147514,1.0,0.9598654
11.868541,11.353814,0.0,0.46490508
11.7473,15.841427,0.0,0.008198159
11.3118925,10.498381,0.0,0.96205163
13.811765,13.197656,1.0,0.9990121
13.814317,15.100737,1.0,0.9984164
8.645103,15.04006,0.0,0.055662956
12.970252,13.89867,0.0,0.8678164
14.250032,11.336055,1.0,0.99988484
12.640632,16.991783,1.0,0.9906122
14.838398,11.503952,1.0,0.9897726
9.874643,15.707079,0.0,0.3335809
11.257071,14.153399,0.0,0.16119303
7.9901404,14.929712,0.0,0.028416405
13.836725,15.155326,1.0,0.99908054
10.4078245,17.008512,1.0,0.9691752
10.373525,15.118579,0.0,0.0015562188
12.462213,12.014985,1.0,0.99406826
12.742449,14.675715,1.0,0.9984529
13.975897,15.020927,0.0,0.068170615
12.353873,17.02926,1.0,0.9980307
11.989787,16.06492,1.0,0.9138861
10.654036,15.704073,1.0,0.9927199
13.904646,10.827517,1.0,0.99971443
14.711616,11.293737,1.0,0.99931884
9.288254,13.574622,0.0,0.00031185139
8.496924,17.009897,1.0,0.99911016
10.155636,14.42518,0.0,0.0016320103
9.372204,11.142987,0.0,0.025181996
11.195388,13.52927,0.0,0.0017361201
10.898254,15.663003,0.0,0.0015442175
8.891237,14.84469,0.0,0.77433586
11.990799,16.991642,1.0,0.9957652
8.043474,14.977513,1.0,0.661273
14.304836,11.527515,1.0,0.9979175
10.020825,12.293621,1.0,0.8708508
7.8495407,12.8835125,0.0,0.15248196
10.949071,15.154584,1.0,0.9980768
14.389501,10.700309,0.0,0.00789873
11.565621,10.441147,1.0,0.99872607
9.637472,17.166271,1.0,0.9991586
10.159749,12.407821,0.0,0.019675042
12.549592,16.808655,1.0,0.9982755
12.94383,13.811783,1.0,0.95276535
12.05867,14.955387,0.0,0.03378059
12.073021,16.116987,0.0,0.0032304174
8.546226,15.767905,1.0,0.9150777
7.8920507,15.200063,1.0,0.8398297
12.037703,14.836851,1.0,0.22013336
8.672088,11.603209,1.0,0.9794297
8.382585,11.71602,1.0,0.005447166
13.713748,11.687969,1.0,0.9783012
9.315221,11.539815,1.0,0.86281276
7.6706157,14.994324,0.0,0.039067972
9.590835,16.777374,0.0,0.015739975
14.093338,11.462109,1.0,0.99980146
13.161436,12.781363,1.0,0.9984444
12.0966425,16.324053,1.0,0.99962413
11.931817,13.386749,1.0,0.9934628
9.070737,11.761587,1.0,0.9672263
10.285496,15.1944475,0.0,0.00031426444
9.547811,16.620838,0.0,0.028434988
12.522926,16.766375,1.0,0.9998024
12.412446,14.434627,0.0,0.008999481
13.659499,11.396746,1.0,0.99915564
12.855566,16.32018,1.0,0.9994062
9.244803,11.02617,0.0,0.0013829098
14.110013,10.359946,1.0,0.999243
10.175545,16.149315,0.0,0.07530584
12.607318,11.676462,0.0,0.05703668
8.829474,16.442972,0.0,0.21260814
12.194134,13.174569,1.0,0.99479526
13.415597,13.21751,1.0,0.9666587
13.9558325,11.043004,1.0,0.99804026
7.2980037,13.044325,1.0,0.99306494
10.253306,11.954348,1.0,0.021335442
12.223918,16.755613,1.0,0.9962483
13.90756,10.662783,1.0,0.99931955
10.846511,14.098968,0.0,0.001999553
9.631118,14.036024,0.0,1.9399062e-05
13.057802,11.496789,1.0,0.5201067
14.198083,10.763067,1.0,0.9998104
10.892103,14.365901,0.0,0.0016276729
9.558281,11.692737,0.0,0.015330485
12.221238,12.800214,0.0,0.03980857
7.263577,13.055628,1.0,0.8843345
14.061545,14.987011,1.0,0.9980223
7.8533177,13.106173,0.0,0.44889224
9.111737,12.451616,1.0,0.85721654
11.471471,12.438177,0.0,8.8531066e-05
9.915516,13.826987,0.0,0.0057457224
12.665029,12.1298275,0.0,0.22111411
11.42701,13.676047,1.0,0.98345506
8.211616,11.747964,1.0,0.7299474
11.831739,9.625466,1.0,0.99898654
9.9761305,14.277031,0.0,0.15280512
8.7424135,11.428466,1.0,0.6038929
10.377236,13.057864,0.0,0.2928539
8.206036,13.023843,0.0,0.038346373
14.077826,10.612812,1.0,0.9989561
13.446297,14.534584,1.0,0.9989882
8.171273,13.124643,0.0,0.0030271916
9.336511,12.647252,0.0,0.00028745746
11.599897,12.430993,0.0,0.0052718455
13.302236,14.708866,1.0,0.9982565
12.526648,11.466069,1.0,0.43134218
13.480865,13.354206,1.0,0.9908145
8.873827,13.671005,0.0,0.002996633
10.083761,15.810758,0.0,0.06761676
11.139086,14.95837,0.0,0.080047175
9.213816,16.792837,1.0,0.9831455
9.19379,14.872972,1.0,0.47158283
10.991563,13.984396,0.0,0.24925704
11.458813,10.31329,1.0,0.9824057
8.812154,13.135124,0.0,0.0012155164
13.327942,14.450512,0.0,0.91011983
13.708827,10.736026,1.0,0.9995295
11.956599,17.08793,1.0,0.983405
13.241367,11.994314,0.0,0.3692632
11.142856,12.007369,1.0,0.9739618
11.1593685,12.550476,0.0,0.1692627
7.3453846,15.908112,1.0,0.9960049
11.059053,10.701646,0.0,0.036421362
11.315328,14.023161,0.0,0.009833523
10.5913925,13.971685,0.0,0.0019190622
8.776225,16.376585,1.0,0.98905504
9.996297,16.468805,0.0,0.22112851
10.773198,11.703643,1.0,0.4661181
14.5928755,11.858752,1.0,0.99562246
13.488636,14.541627,1.0,0.9996132
7.2189527,12.795212,0.0,0.796525
10.139366,11.575991,1.0,0.98023236
11.764819,15.375903,0.0,0.0016383429
8.932817,13.744129,0.0,0.0029336293
12.835043,16.344982,1.0,0.99931836
10.46964,13.82523,0.0,0.012768813
8.754935,12.542394,0.0,0.39215952
9.104656,13.362092,0.0,0.25973362
14.226668,11.490409,1.0,0.99540895
12.889434,12.900525,0.0,0.67252797
8.652169,12.429949,0.0,0.036591075
8.357394,12.523138,0.0,0.0149184745
11.186984,16.25401,0.0,0.006228874
9.690398,11.0963125,1.0,0.9786023
14.180317,10.405543,1.0,0.99829084
8.568284,13.434922,0.0,0.0002736019
10.066432,15.820845,0.0,0.5270167
14.520249,10.270062,1.0,0.99452037
12.477863,17.111542,1.0,0.99815816
10.681456,12.907957,0.0,0.35817355
10.285885,14.463361,0.0,0.64932895
11.331941,14.304886,1.0,0.020144185
8.860336,13.435793,0.0,0.5354761
10.683296,12.467115,1.0,0.99253297
11.637638,16.768078,1.0,0.99642366
10.651468,11.500603,1.0,0.96386945
10.2853,14.730841,0.0,0.004010505
14.445318,11.0570965,1.0,0.99984324
11.826664,15.421682,0.0,0.060947493
9.622613,15.041808,0.0,0.06699258
12.868183,13.015863,1.0,0.9936274
8.920185,16.34476,0.0,0.0063331486
8.772988,15.666823,0.0,0.0049904934
11.298188,14.809476,0.0,0.00076664303
7.7907014,15.558206,1.0,0.9810719
9.764683,16.885878,1.0,0.9706571
14.303514,10.846516,1.0,0.9970938
8.914307,12.997324,0.0,0.022173107
8.691492,16.596697,0.0,0.0047971834
11.892751,12.800936,1.0,0.31393644
9.946382,15.009822,0.0,0.0017150936
9.093352,12.369602,0.0,0.30653912
11.475356,16.381865,0.0,0.003260419
12.20195,14.230053,1.0,0.9698224
8.508898,16.933424,1.0,0.99677116
8.025366,11.902138,1.0,0.97329175
7.4373918,13.577828,0.0,0.13228866
8.733468,12.596711,0.0,0.058905825
11.211611,13.392161,1.0,0.75849783
13.777083,14.538359,1.0,0.9998265
9.848401,16.188013,0.0,0.2986234
14.297748,10.448751,1.0,0.89080405
7.7623816,12.015188,0.0,0.5934232
13.0669565,14.087938,1.0,0.99852705
8.505507,16.994,1.0,0.99986744
13.763637,10.670422,1.0,0.9988055
10.708182,13.459832,0.0,0.0022939022
9.962992,15.162319,0.0,0.017633697
10.992816,14.80552,0.0,0.009500702
9.255337,16.870346,1.0,0.9992151
11.4680395,15.789082,1.0,0.9950288
13.172289,14.8844595,0.0,0.7397877
11.710796,10.512202,1.0,0.98220253
10.327228,16.929451,1.0,0.42328116
13.083412,11.700946,0.0,0.47502404
13.998471,10.804038,1.0,0.9987307
12.037769,16.680227,1.0,0.99674547
10.48082,13.069619,0.0,0.0057519316
9.572391,16.071337,1.0,0.7181792
12.408599,17.085732,1.0,0.9973008
